order_id,customer_id,order_date,delivery_date,status,shipping_cost,total_amount,payment_method,ship_method,coupon_code,ship_city,ship_country
860,181,2021-07-12,,Shipped,0.0,3097.67,Credit Card,Same-Day,SAVE10,Vancouver,Germany
861,181,2022-11-09,2022-11-10,Delivered,19.99,3170.71,Credit Card,Standard,SUMMER20,Austin,USA
862,181,2023-01-04,2023-01-08,Delivered,0.0,1934.25,PayPal,Standard,,Houston,UK
863,181,2023-01-15,2023-01-16,Returned,14.99,2505.04,Debit Card,Standard,,Milwaukee,USA
864,181,2024-05-21,2024-05-26,Delivered,0.0,283.59,Credit Card,Standard,,Charlotte,USA
865,181,2021-03-06,,Cancelled,0.0,1907.92,Amazon Pay,Priority,SUMMER20,Louisville,USA
866,181,2021-10-15,2021-10-21,Delivered,9.99,1317.19,PayPal,Expedited,SUMMER20,San Antonio,USA
867,181,2023-05-19,2023-05-24,Delivered,0.0,1793.96,PayPal,Standard,,Munich,USA
868,181,2023-05-19,2023-05-21,Delivered,29.99,1515.89,Debit Card,Standard,,Milwaukee,Canada
869,181,2021-05-02,,Shipped,19.99,1161.46,PayPal,Priority,,Baltimore,USA
870,181,2022-04-12,2022-04-14,Delivered,0.0,988.59,Gift Card,Standard,SUMMER20,Montreal,USA
871,182,2024-09-08,,Shipped,0.0,516.92,Credit Card,Standard,,San Jose,UK
872,183,2022-05-02,2022-05-04,Delivered,9.99,1272.72,PayPal,Expedited,,El Paso,USA
873,183,2024-04-24,2024-04-30,Delivered,5.99,687.35,Amazon Pay,Standard,SAVE10,Milwaukee,Germany
874,183,2023-02-02,2023-02-09,Delivered,0.0,2403.01,Debit Card,Priority,,San Diego,USA
875,183,2022-10-19,2022-10-23,Delivered,14.99,410.28,PayPal,Expedited,,El Paso,USA
876,183,2023-07-15,2023-07-22,Delivered,0.0,2948.07,Credit Card,Priority,SAVE10,Munich,USA
877,184,2021-07-20,2021-07-25,Delivered,14.99,3150.63,Amazon Pay,Expedited,,Toronto,USA
878,184,2021-02-25,,Processing,14.99,2391.73,Credit Card,Standard,,Munich,USA
879,184,2023-02-04,2023-02-05,Delivered,5.99,188.4,PayPal,Expedited,FLASH25,London,USA
880,184,2024-02-22,2024-02-25,Returned,0.0,2609.27,Credit Card,Priority,,Oklahoma City,Canada
881,184,2023-03-30,2023-04-01,Returned,19.99,2729.1,Amazon Pay,Standard,PRIME15,Tucson,USA
882,185,2024-07-04,2024-07-09,Delivered,0.0,847.93,Credit Card,Expedited,SAVE10,Birmingham,USA
883,185,2023-07-04,2023-07-05,Delivered,29.99,1104.37,Credit Card,Expedited,WELCOME5,Nashville,USA
884,185,2021-11-01,2021-11-02,Delivered,19.99,1918.7,Credit Card,Same-Day,,Phoenix,USA
885,185,2023-12-08,2023-12-14,Delivered,9.99,785.7,Debit Card,Expedited,,Toronto,USA
886,185,2023-02-19,2023-02-20,Delivered,14.99,2077.86,Amazon Pay,Priority,,Chicago,USA
887,185,2022-12-26,2022-12-27,Delivered,19.99,358.03,Credit Card,Priority,,Milwaukee,USA
888,185,2022-07-05,2022-07-08,Delivered,0.0,2782.65,Credit Card,Expedited,,Columbus,USA
889,186,2023-12-20,,Processing,0.0,3088.71,Credit Card,Standard,,San Francisco,USA
890,186,2023-05-11,2023-05-15,Delivered,9.99,1210.97,PayPal,Priority,PRIME15,Vancouver,USA
891,186,2022-04-29,2022-05-01,Returned,29.99,415.99,PayPal,Priority,PRIME15,Indianapolis,Australia
892,187,2023-04-01,2023-04-03,Delivered,29.99,2903.84,Amazon Pay,Standard,,Memphis,Canada
893,187,2022-03-01,2022-03-02,Returned,29.99,2983.73,Credit Card,Priority,FLASH25,Dallas,USA
894,187,2024-09-04,,Shipped,0.0,1063.72,PayPal,Priority,PRIME15,Columbus,USA
895,188,2022-08-31,2022-09-01,Delivered,9.99,2729.18,Debit Card,Standard,,Denver,Canada
896,188,2022-04-10,2022-04-15,Delivered,14.99,2582.56,Credit Card,Priority,,San Francisco,USA
897,188,2022-10-04,,Cancelled,14.99,1362.37,Credit Card,Same-Day,PRIME15,Birmingham,UK
898,189,2021-01-07,2021-01-10,Delivered,9.99,2393.36,Amazon Pay,Expedited,,Las Vegas,Australia
899,189,2022-01-06,2022-01-13,Delivered,14.99,406.52,Credit Card,Expedited,,Berlin,USA
900,190,2021-05-12,2021-05-15,Delivered,19.99,3278.88,Gift Card,Priority,,Dallas,Canada
901,190,2021-11-18,,Shipped,14.99,682.1,Debit Card,Expedited,,Houston,Canada
902,190,2022-11-17,2022-11-20,Returned,29.99,2929.42,Debit Card,Priority,SUMMER20,Melbourne,Germany
903,191,2024-07-02,2024-07-03,Delivered,29.99,480.53,Gift Card,Expedited,,El Paso,USA
904,192,2023-11-25,2023-11-30,Delivered,19.99,366.0,PayPal,Expedited,,Columbus,USA
905,192,2023-04-13,2023-04-14,Delivered,0.0,2903.53,Credit Card,Standard,,Jacksonville,USA
906,193,2023-05-08,2023-05-11,Delivered,0.0,1713.13,Debit Card,Same-Day,WELCOME5,Melbourne,Australia
907,195,2023-12-23,2023-12-29,Delivered,29.99,733.06,PayPal,Priority,,Fort Worth,USA
908,195,2021-08-24,,Cancelled,19.99,688.7,Amazon Pay,Expedited,,Munich,UK
909,195,2022-11-06,,Shipped,29.99,2969.12,Credit Card,Same-Day,,Austin,Germany
910,196,2022-08-29,,Processing,5.99,1767.29,Amazon Pay,Expedited,,Toronto,USA
911,196,2022-03-23,2022-03-29,Delivered,5.99,2722.41,Credit Card,Expedited,,Jacksonville,USA
912,196,2024-02-17,2024-02-23,Delivered,29.99,896.67,PayPal,Expedited,FLASH25,Jacksonville,USA
913,196,2023-04-12,2023-04-13,Delivered,9.99,824.12,Debit Card,Same-Day,FLASH25,Birmingham,USA
914,196,2022-10-14,2022-10-15,delivered,0.0,2718.17,Amazon Pay,Expedited,WELCOME5,El Paso,Germany
915,196,2021-04-05,2021-04-09,Delivered,5.99,1274.65,PayPal,Standard,FLASH25,Chicago,UK
916,196,2024-06-05,2024-06-12,Delivered,0.0,1618.55,Credit Card,Expedited,PRIME15,Portland,Canada
917,196,2021-05-12,2021-05-14,Delivered,14.99,1651.94,Amazon Pay,Priority,,Toronto,USA
918,197,2021-01-23,2021-01-26,Delivered,0.0,2265.72,Debit Card,Same-Day,,Houston,USA
919,197,2022-05-19,2022-05-25,Delivered,5.99,N/A,Credit Card,Standard,SUMMER20,Austin,USA
920,197,2024-02-07,,Shipped,19.99,117.55,Credit Card,Standard,FLASH25,Berlin,USA
921,197,2023-06-19,,Cancelled,0.0,421.87,Debit Card,Standard,PRIME15,Seattle,USA
922,197,2024-06-08,2024-06-11,Delivered,9.99,1236.92,Debit Card,Same-Day,,Chicago,USA
923,197,2022-09-30,2022-10-03,Delivered,0.0,2398.48,PayPal,Expedited,,Phoenix,USA
924,197,2024-08-09,2024-08-12,Delivered,14.99,942.42,PayPal,Standard,,Jacksonville,USA
925,198,2023-02-22,,Cancelled,19.99,3278.53,PayPal,Standard,SAVE10,Charlotte,UK
926,198,2023-02-25,2023-03-02,Delivered,29.99,238.33,Amazon Pay,Standard,,Charlotte,USA
927,198,2021-09-17,,Shipped,29.99,,Gift Card,Same-Day,SUMMER20,Baltimore,USA
928,198,2022-02-17,,Shipped,14.99,2119.73,Amazon Pay,Standard,,London,USA
929,198,2023-06-13,2023-06-16,Delivered,14.99,1526.96,PayPal,Standard,SAVE10,Birmingham,USA
930,198,2023-02-25,2023-02-27,Delivered,5.99,82.67,Credit Card,Standard,,Birmingham,UK
931,198,2024-06-26,,Processing,9.99,2953.91,PayPal,Expedited,SUMMER20,Oklahoma City,USA
932,198,2022-10-23,2022-10-24,Delivered,9.99,1422.95,Gift Card,Same-Day,,Chicago,Australia
933,198,2024-04-20,,Processing,14.99,1785.22,Credit Card,Expedited,,Louisville,UK
934,198,2023-06-08,,cancelled,14.99,2143.4,Debit Card,Priority,FLASH25,Los Angeles,USA
935,200,2022-06-19,2022-06-23,Delivered,0.0,101.85,Credit Card,Priority,,El Paso,USA
936,201,2023-01-05,,Cancelled,5.99,10.18,Gift Card,Expedited,,San Antonio,USA
937,201,2023-10-04,,Shipped,19.99,2393.99,Credit Card,Expedited,,London,USA
938,201,2021-02-08,,Shipped,0.0,2263.54,Debit Card,Same-Day,,El Paso,USA
939,201,2021-04-04,2021-04-11,Delivered,5.99,3155.33,Amazon Pay,Priority,,Albuquerque,USA
940,201,2022-09-08,2022-09-15,Delivered,0.0,3431.38,Credit Card,Priority,PRIME15,Jacksonville,USA
941,201,2022-09-09,2022-09-16,Delivered,9.99,2664.46,Debit Card,Same-Day,,Baltimore,UK
942,201,2021-04-17,,Cancelled,14.99,N/A,Debit Card,Priority,,Birmingham,Australia
943,201,2023-02-12,2023-02-15,Delivered,29.99,2140.26,Gift Card,Standard,,Vancouver,USA
944,201,2022-12-19,2022-12-23,Delivered,0.0,3121.45,Credit Card,Same-Day,FLASH25,Milwaukee,USA
945,201,2022-06-04,,Shipped,0.0,2204.75,Debit Card,Expedited,FLASH25,Indianapolis,USA
946,203,2021-05-28,2021-05-30,Delivered,9.99,2381.9,Credit Card,Priority,SAVE10,San Diego,USA
947,203,2022-09-10,,Shipped,9.99,1620.81,PayPal,Expedited,SAVE10,Portland,USA
948,204,2022-10-04,2022-10-09,Delivered,14.99,3202.76,Credit Card,Priority,,Memphis,Germany
949,204,2022-07-13,,Shipped,5.99,2939.19,Credit Card,Same-Day,,Tucson,USA
950,204,2021-02-26,2021-03-02,Delivered,9.99,1955.93,PayPal,Standard,,Baltimore,USA
951,204,2022-12-28,2022-12-31,Delivered,5.99,707.03,Amazon Pay,Same-Day,,Columbus,USA
952,204,2024-06-27,2024-06-28,Delivered,19.99,2514.52,Credit Card,Expedited,,Portland,USA
953,204,2023-11-03,2023-11-05,Delivered,19.99,929.24,Credit Card,Expedited,,Indianapolis,USA
954,204,2022-01-05,2022-01-12,Delivered,9.99,1510.13,Credit Card,Standard,SUMMER20,Tucson,USA
955,204,2024-03-14,2024-03-15,Delivered,0.0,2854.12,Credit Card,Expedited,,Philadelphia,Germany
956,204,2024-05-09,2024-05-14,Delivered,9.99,2919.08,Debit Card,Standard,WELCOME5,Columbus,USA
957,204,2022-07-21,,Cancelled,5.99,2558.28,Debit Card,Expedited,WELCOME5,Vancouver,USA
958,204,2022-07-29,2022-08-01,Returned,9.99,2352.54,Gift Card,Priority,FLASH25,Munich,USA
959,205,2021-09-30,,Processing,14.99,N/A,PayPal,Same-Day,FLASH25,Charlotte,USA
960,205,2022-01-05,2022-01-11,Delivered,9.99,3179.86,Amazon Pay,Same-Day,,Manchester,USA
961,205,2021-12-24,2021-12-25,Delivered,5.99,244.64,PayPal,Standard,SUMMER20,Vancouver,USA
962,205,2023-07-13,2023-07-15,Delivered,29.99,325.11,Credit Card,Priority,SUMMER20,Tucson,USA
963,205,2022-09-12,2022-09-13,Delivered,14.99,925.97,PayPal,Same-Day,,Montreal,Canada
964,205,2024-08-14,2024-08-21,Delivered,0.0,1885.07,PayPal,Expedited,SUMMER20,Vancouver,Canada
965,205,2022-09-12,2022-09-14,Delivered,0.0,3216.17,Credit Card,Priority,,Montreal,USA
966,205,2022-02-05,,Shipped,9.99,2705.84,Amazon Pay,Standard,,Austin,USA
967,206,2024-02-02,2024-02-05,Delivered,14.99,2825.49,Credit Card,Expedited,,Birmingham,USA
968,206,2022-11-08,,Processing,29.99,3105.98,Credit Card,Priority,SAVE10,Manchester,USA
969,206,2021-07-18,2021-07-20,Delivered,29.99,3341.53,Credit Card,Standard,SAVE10,Manchester,USA
970,207,2023-02-28,2023-03-03,Delivered,14.99,3437.28,Debit Card,Standard,,Tucson,USA
971,207,2021-04-17,2021-04-23,Delivered,0.0,230.97,Amazon Pay,Standard,,Philadelphia,USA
972,208,2021-06-30,2021-07-02,Delivered,19.99,1253.69,Debit Card,Standard,SAVE10,Chicago,USA
973,208,2021-05-01,,Shipped,9.99,1548.92,Credit Card,Expedited,,Munich,UK
974,208,2022-09-13,,Processing,9.99,2597.56,Credit Card,Standard,SUMMER20,San Diego,UK
975,208,2022-01-12,2022-01-17,Delivered,9.99,3286.27,Credit Card,Priority,,Baltimore,USA
976,209,2021-06-18,2021-06-24,Delivered,0.0,1473.54,PayPal,Expedited,FLASH25,Munich,USA
977,209,2021-02-05,2021-02-12,Delivered,29.99,2461.1,Credit Card,Priority,,San Diego,USA
978,210,2021-10-17,,Cancelled,0.0,540.29,Credit Card,Expedited,,Louisville,Germany
979,210,2024-03-10,,Cancelled,0.0,1856.48,Debit Card,Standard,,Las Vegas,Australia
980,211,2021-10-12,,Processing,29.99,473.02,Amazon Pay,Priority,,Los Angeles,USA
981,212,2022-07-02,2022-07-05,Delivered,19.99,459.57,Debit Card,Priority,,Las Vegas,USA
982,212,2022-08-28,,Processing,19.99,2841.79,Credit Card,Priority,,London,USA
983,212,2021-02-02,,Cancelled,14.99,110.09,Credit Card,Standard,PRIME15,Las Vegas,USA
984,213,2022-06-24,2022-06-26,Returned,14.99,3381.48,Credit Card,Expedited,,Montreal,Australia
985,213,2023-11-01,,Processing,19.99,915.95,Credit Card,Standard,PRIME15,Dallas,USA
986,213,2023-11-21,2023-11-25,Delivered,14.99,1555.36,Debit Card,Same-Day,,Columbus,USA
987,213,2024-09-11,2024-09-15,Delivered,0.0,2953.28,Debit Card,Same-Day,WELCOME5,Louisville,USA
988,213,2022-07-27,2022-07-30,Returned,29.99,1570.79,Debit Card,Standard,SAVE10,Montreal,USA
989,213,2022-03-01,,Processing,19.99,2558.66,Credit Card,Same-Day,WELCOME5,Austin,Australia
990,213,2022-08-17,,Shipped,19.99,2639.66,Credit Card,Standard,SAVE10,Nashville,USA
991,213,2021-09-20,2021-09-22,Delivered,0.0,3351.02,Credit Card,Standard,FLASH25,Charlotte,USA
992,213,2024-09-08,,Cancelled,29.99,1952.51,PayPal,Expedited,,El Paso,USA
993,213,2024-09-15,2024-09-20,Delivered,5.99,2712.3,PayPal,Priority,WELCOME5,Austin,UK
994,215,2023-12-16,2023-12-18,Delivered,0.0,155.65,PayPal,Standard,,Milwaukee,Canada
995,215,2023-04-19,2023-04-22,Returned,9.99,982.11,Credit Card,Standard,,Oklahoma City,Australia
996,215,2023-08-31,,Processing,0.0,1257.38,Credit Card,Standard,,El Paso,Germany
997,215,2024-07-11,2024-07-16,Delivered,9.99,968.14,Debit Card,Expedited,FLASH25,Denver,UK
998,216,2021-11-17,,Cancelled,29.99,429.85,Debit Card,Priority,PRIME15,San Francisco,USA
999,216,2022-04-04,,Shipped,5.99,2757.08,PayPal,Standard,,Munich,USA
1000,216,2023-06-22,2023-06-27,Delivered,19.99,37.7,Amazon Pay,Standard,FLASH25,Montreal,USA
1001,216,2021-05-05,2021-05-09,Delivered,29.99,141.36,Amazon Pay,Priority,,Seattle,USA
1002,216,2021-09-16,2021-09-19,Delivered,29.99,2610.43,PayPal,Priority,PRIME15,Baltimore,UK
1003,216,2021-04-10,2021-04-16,Delivered,5.99,1531.27,Gift Card,Standard,SUMMER20,New York,USA
1004,216,2022-02-07,,Shipped,0.0,2936.38,Amazon Pay,Standard,,London,USA
1005,216,2023-03-31,2023-04-01,returned,5.99,921.64,Amazon Pay,Priority,PRIME15,Chicago,Germany
1006,216,2023-06-15,2023-06-17,Returned,29.99,3467.07,PayPal,Standard,,El Paso,USA
1007,217,2022-09-05,2022-09-10,Delivered,14.99,2421.15,Credit Card,Expedited,,San Jose,Canada
1008,217,2023-01-17,2023-01-19,Delivered,5.99,3394.78,Amazon Pay,Same-Day,,Vancouver,USA
1009,217,2022-11-28,,Processing,0.0,3200.51,Amazon Pay,Standard,PRIME15,Toronto,Canada
1010,218,2025-06-12,,,29.99,1686.94,Debit Card,Expedited,,Montreal,USA
1011,218,2023-07-24,2023-07-26,Returned,0.0,2008.33,Credit Card,Priority,,Columbus,USA
1012,219,2022-07-19,2022-07-24,Delivered,29.99,2358.64,Credit Card,Priority,SUMMER20,Albuquerque,USA
1013,219,2023-06-09,,processing,5.99,2042.4,Credit Card,Standard,FLASH25,Munich,USA
1014,219,2024-08-21,2024-08-27,Delivered,0.0,3444.13,Amazon Pay,Expedited,,Baltimore,Australia
1015,219,2025-10-15,,,29.99,2147.6,Amazon Pay,Standard,,Las Vegas,USA
1016,219,2023-01-08,2023-01-12,Delivered,0.0,2327.33,Credit Card,Priority,,Charlotte,USA
1017,219,2024-06-12,,Shipped,0.0,2867.08,Amazon Pay,Priority,,Las Vegas,USA
1018,219,2023-08-18,2023-08-21,Delivered,0.0,789.15,Amazon Pay,Standard,,Portland,UK
1019,219,2022-11-05,,Processing,14.99,2331.52,Gift Card,Standard,,Las Vegas,UK
1020,219,2021-02-06,2021-02-13,Delivered,5.99,1706.09,Credit Card,Expedited,,Baltimore,USA
1021,220,2021-11-15,2021-11-22,Delivered,19.99,2244.56,Amazon Pay,Same-Day,FLASH25,Nashville,USA
1022,220,2021-01-04,,Shipped,0.0,888.16,Amazon Pay,Expedited,SUMMER20,Vancouver,Australia
1023,220,2023-09-29,2023-10-02,Delivered,5.99,2500.62,Gift Card,Same-Day,,Denver,USA
1024,221,2021-03-17,2021-03-21,Delivered,14.99,2888.01,Credit Card,Standard,,Chicago,USA
1025,221,2023-06-17,2023-06-21,Delivered,29.99,2265.26,PayPal,Priority,WELCOME5,Oklahoma City,USA
1026,221,2021-07-20,,Cancelled,0.0,393.35,Amazon Pay,Expedited,,Portland,USA
1027,221,2022-12-24,2022-12-31,Delivered,0.0,1294.37,Gift Card,Expedited,,Vancouver,USA
1028,221,2023-07-20,2023-07-22,Delivered,0.0,952.62,Credit Card,Expedited,,Fort Worth,Germany
1029,221,2021-01-15,2021-01-18,Delivered,14.99,1643.65,Credit Card,Same-Day,PRIME15,Portland,USA
1030,221,2022-10-05,2022-10-08,Returned,14.99,1455.02,Credit Card,Standard,SAVE10,New York,USA
1031,221,2023-07-24,2023-07-31,Delivered,19.99,1534.97,PayPal,Standard,WELCOME5,Jacksonville,USA
1032,221,2022-01-07,,Cancelled,19.99,1653.36,Debit Card,Priority,WELCOME5,London,USA
1033,222,2024-04-09,2024-04-10,Delivered,19.99,458.19,Debit Card,Standard,,Austin,USA
1034,222,2021-11-22,,Cancelled,0.0,2053.68,PayPal,Standard,,Munich,USA
1035,222,2023-03-19,,Processing,5.99,2205.83,Amazon Pay,Priority,,Oklahoma City,USA
1036,222,2022-08-10,2022-08-11,Delivered,29.99,2705.9,Credit Card,Expedited,SAVE10,Louisville,USA
1037,223,2023-11-13,2023-11-19,Delivered,0.0,729.21,Debit Card,Same-Day,,Milwaukee,Canada
1038,223,2022-09-09,2022-09-14,Delivered,5.99,3018.22,PayPal,Priority,,Phoenix,USA
1039,223,2024-09-17,2024-09-19,Delivered,5.99,941.7,PayPal,Priority,,Manchester,USA
1040,223,2026-02-02,,,29.99,1388.18,Credit Card,Standard,PRIME15,Toronto,USA
1041,223,2021-08-11,2021-08-13,delivered,9.99,513.89,PayPal,Priority,FLASH25,Phoenix,USA
1042,223,2022-01-15,2022-01-19,Delivered,5.99,1914.14,Credit Card,Standard,,Montreal,USA
1043,224,2022-04-01,2022-04-03,Delivered,19.99,574.81,PayPal,Standard,,Milwaukee,USA
1044,224,2022-09-04,2022-09-09,Delivered,9.99,139.15,Amazon Pay,Standard,PRIME15,San Francisco,Australia
1045,224,2021-03-09,2021-03-15,Delivered,9.99,2261.65,Debit Card,Priority,,Houston,USA
1046,224,2024-02-06,2024-02-12,Delivered,14.99,2012.8,PayPal,Expedited,,New York,USA
1047,224,2022-07-22,2022-07-23,Delivered,0.0,243.78,PayPal,Standard,,Portland,USA
1048,224,2021-10-15,2021-10-16,Delivered,19.99,3252.99,Amazon Pay,Standard,,Seattle,Canada
1049,224,2021-01-22,2021-01-29,Delivered,14.99,819.35,Amazon Pay,Standard,SAVE10,Munich,USA
1050,224,2021-01-09,,Cancelled,0.0,3100.01,Credit Card,Standard,SUMMER20,Louisville,Australia
1051,224,2022-03-22,,Processing,0.0,2573.07,Debit Card,Priority,WELCOME5,Indianapolis,USA
1052,224,2021-06-27,2021-06-30,Delivered,19.99,2044.34,Amazon Pay,Standard,,Berlin,USA
1053,224,2021-07-24,2021-07-26,Returned,9.99,2450.41,Gift Card,Priority,,Sydney,USA
1054,224,2021-05-31,2021-06-03,Delivered,19.99,1343.13,Credit Card,Same-Day,,Birmingham,Australia
1055,225,2022-03-04,2022-03-08,Delivered,5.99,412.41,PayPal,Priority,,Milwaukee,USA
1056,225,2021-01-20,,Cancelled,5.99,1142.84,Debit Card,Priority,,Charlotte,USA
1057,225,2024-08-01,2024-08-02,Returned,0.0,627.89,Amazon Pay,Standard,,Vancouver,USA
1058,226,2021-08-27,2021-08-30,Delivered,14.99,3007.16,Amazon Pay,Same-Day,,Manchester,USA
1059,226,2022-12-07,,Cancelled,5.99,2959.49,Debit Card,Standard,,Nashville,Canada
1060,226,2023-04-27,2023-04-28,Delivered,9.99,3337.24,Amazon Pay,Standard,SUMMER20,Las Vegas,USA
1061,226,2022-12-01,2022-12-02,Returned,29.99,1601.15,Amazon Pay,Standard,WELCOME5,El Paso,USA
1062,226,2021-02-20,2021-02-25,Delivered,14.99,909.8,Credit Card,Expedited,,Milwaukee,USA
1063,226,2024-04-23,2024-04-25,Delivered,19.99,2515.22,PayPal,Expedited,,Birmingham,Canada
1064,226,2021-03-11,2021-03-18,Delivered,9.99,3117.39,Credit Card,Same-Day,,Sydney,USA
1065,226,2021-10-23,,Cancelled,9.99,2066.52,Amazon Pay,Expedited,,Philadelphia,USA
1066,227,2022-05-04,,Processing,14.99,2093.79,Credit Card,Expedited,WELCOME5,Austin,USA
1067,227,2022-02-18,2022-02-20,Delivered,29.99,854.08,Debit Card,Same-Day,SUMMER20,Seattle,USA
1068,227,2021-02-16,,Cancelled,0.0,2922.47,Credit Card,Same-Day,,New York,USA
1069,227,2024-06-07,,Processing,0.0,1200.17,PayPal,Standard,,Dallas,Canada
1070,227,2022-12-05,2022-12-09,Delivered,0.0,125.19,Credit Card,Standard,SUMMER20,Manchester,Canada
1071,227,2022-11-29,2022-11-30,Delivered,14.99,2214.81,Credit Card,Standard,,Memphis,USA
1072,227,2022-09-29,2022-10-04,Delivered,5.99,874.06,Credit Card,Priority,,El Paso,USA
1073,227,2023-09-10,2023-09-17,Delivered,9.99,1931.76,PayPal,Standard,,Jacksonville,USA
1074,227,2022-04-14,2022-04-16,Delivered,0.0,3108.12,Debit Card,Standard,WELCOME5,Portland,USA
1075,227,2022-03-04,2022-03-11,Delivered,0.0,1894.41,Amazon Pay,Priority,WELCOME5,Vancouver,USA
1076,229,2021-11-19,,Shipped,29.99,1436.33,Debit Card,Expedited,SUMMER20,Nashville,USA
1077,229,2023-05-25,2023-05-27,Delivered,0.0,1901.24,Credit Card,Standard,,Chicago,USA
1078,229,2023-12-16,2023-12-18,Returned,0.0,533.72,Credit Card,Expedited,FLASH25,Vancouver,USA
1079,229,2022-09-02,,Processing,0.0,1400.24,Debit Card,Standard,SUMMER20,Portland,USA
1080,229,2021-09-27,2021-09-29,Returned,0.0,2731.92,Debit Card,Priority,SUMMER20,Seattle,USA
1081,229,2021-04-15,2021-04-22,Delivered,0.0,1689.67,Gift Card,Same-Day,SAVE10,New York,Australia
1082,229,2023-02-02,2023-02-06,Delivered,0.0,2413.89,Credit Card,Expedited,,Philadelphia,USA
1083,230,2023-07-02,2023-07-04,Delivered,9.99,1704.14,Credit Card,Expedited,,Tucson,USA
1084,230,2021-07-15,,Processing,0.0,1983.58,Amazon Pay,Priority,,Munich,USA
1085,231,2021-05-31,2021-06-02,Delivered,29.99,1972.61,PayPal,Same-Day,SAVE10,San Jose,Australia
1086,231,2023-07-11,2023-07-18,Delivered,19.99,2979.98,Gift Card,Priority,,San Antonio,USA
1087,231,2024-01-02,,Processing,29.99,445.88,Debit Card,Priority,,Denver,Germany
1088,232,2021-02-09,2021-02-11,Returned,9.99,1066.44,Credit Card,Priority,SUMMER20,Birmingham,USA
1089,232,2022-05-03,2022-05-07,Delivered,0.0,1216.94,Amazon Pay,Expedited,,Nashville,Australia
1090,233,2023-07-10,2023-07-17,Delivered,9.99,2481.9,Credit Card,Standard,SAVE10,Nashville,USA
1091,233,2024-07-13,,Processing,14.99,3139.61,PayPal,Standard,,San Diego,USA
1092,233,2023-04-12,,Shipped,14.99,3034.26,Debit Card,Standard,,Charlotte,USA
1093,233,2023-12-30,2024-01-05,Delivered,5.99,1653.44,Credit Card,Standard,,Denver,USA
1094,233,2024-05-16,2024-05-20,Delivered,9.99,805.91,PayPal,Expedited,PRIME15,Dallas,USA
1095,233,2023-01-20,,Shipped,0.0,780.67,Debit Card,Expedited,FLASH25,Seattle,USA
1096,233,2021-07-25,,Processing,0.0,389.48,PayPal,Priority,PRIME15,Nashville,USA
1097,233,2022-06-14,2022-06-16,Returned,29.99,N/A,PayPal,Same-Day,SAVE10,El Paso,Germany
1098,233,2023-12-17,,Shipped,5.99,580.91,Credit Card,Expedited,,Baltimore,Canada
1099,233,2023-09-04,2023-09-07,Delivered,14.99,79.38,PayPal,Standard,,Indianapolis,USA
1100,234,2021-01-22,2021-01-28,Delivered,14.99,1974.06,Credit Card,Expedited,SUMMER20,Tucson,USA
1101,234,2021-05-19,,Shipped,9.99,1766.3,Credit Card,Standard,SUMMER20,Houston,USA
1102,234,2021-12-27,2021-12-28,Delivered,9.99,2099.43,PayPal,Priority,,Seattle,Australia
